9.973584375000000080e+01,2.979629516601562500e+02,2.970779418945312500e+02,2.964781188964843750e+02
9.981432812500000296e+01,2.983580932617187500e+02,2.982969360351562500e+02,2.964914245605468750e+02
9.984976562500000341e+01,2.984068298339843750e+02,2.985901794433593750e+02,2.964542236328125000e+02
9.988442187500000102e+01,2.987311401367187500e+02,2.986206359863281250e+02,2.972328796386718750e+02
9.984158593749999966e+01,2.987725219726562500e+02,2.981242675781250000e+02,2.977786865234375000e+02
9.987479687500000125e+01,2.986379699707031250e+02,2.971513061523437500e+02,2.980843505859375000e+02
9.989470312500000659e+01,2.983000793457031250e+02,2.959332275390625000e+02,2.982580871582031250e+02
9.982388281250000261e+01,2.980469055175781250e+02,2.955554809570312500e+02,2.987854919433593750e+02
9.984541406249999795e+01,2.976521911621093750e+02,2.952182006835937500e+02,2.991502075195312500e+02
9.983589843750000625e+01,2.973182067871093750e+02,2.950444641113281250e+02,2.987998352050781250e+02
9.973201562500000250e+01,2.975205993652343750e+02,2.955926208496093750e+02,2.980240783691406250e+02
9.976886718750000682e+01,2.977469177246093750e+02,2.964730224609375000e+02,2.974313354492187500e+02
9.977153906249999693e+01,2.978108215332031250e+02,2.973389282226562500e+02,2.968479003906250000e+02
9.970618749999999864e+01,2.980989074707031250e+02,2.982859497070312500e+02,2.963772888183593750e+02
9.969947656249999568e+01,2.980261535644531250e+02,2.987882080078125000e+02,2.962122802734375000e+02
9.982982031250000432e+01,2.984832153320312500e+02,2.986421508789062500e+02,2.965327148437500000e+02
9.979043749999999591e+01,2.987349548339843750e+02,2.977947692871093750e+02,2.969962158203125000e+02
9.985383593749999420e+01,2.983444519042968750e+02,2.968839721679687500e+02,2.974299011230468750e+02
9.985290625000000375e+01,2.980066833496093750e+02,2.955742492675781250e+02,2.980759887695312500e+02
9.985975000000000534e+01,2.978937683105468750e+02,2.951613159179687500e+02,2.987380981445312500e+02
9.984333593750000091e+01,2.976315002441406250e+02,2.947142944335937500e+02,2.990466918945312500e+02
9.976821093750000102e+01,2.971561584472656250e+02,2.943404846191406250e+02,2.987616271972656250e+02
9.968171875000000171e+01,2.966583862304687500e+02,2.945680541992187500e+02,2.979944458007812500e+02
9.952008593749999932e+01,2.967809448242187500e+02,2.952731323242187500e+02,2.971570129394531250e+02
9.961871874999999932e+01,2.971132812500000000e+02,2.958787841796875000e+02,2.963449096679687500e+02
9.961171093750000693e+01,2.972536621093750000e+02,2.968784790039062500e+02,2.962237243652343750e+02
9.967330468750000705e+01,2.977932128906250000e+02,2.977749633789062500e+02,2.960006713867187500e+02
9.964522656249999955e+01,2.980795593261718750e+02,2.977149963378906250e+02,2.964346618652343750e+02
9.968257031250000466e+01,2.980462646484375000e+02,2.971200561523437500e+02,2.970314636230468750e+02
9.976478906250000023e+01,2.979840393066406250e+02,2.962152404785156250e+02,2.974142761230468750e+02
9.986068749999999739e+01,2.978200073242187500e+02,2.957167053222656250e+02,2.977761535644531250e+02
9.987139062500000364e+01,2.976737060546875000e+02,2.952113952636718750e+02,2.986455688476562500e+02
9.985310937500000250e+01,2.974556274414062500e+02,2.950546569824218750e+02,2.988237304687500000e+02
9.980252343749999966e+01,2.971311035156250000e+02,2.947665710449218750e+02,2.987378540039062500e+02
9.956353124999999693e+01,2.970056457519531250e+02,2.945073852539062500e+02,2.980385437011718750e+02
9.953520312499999534e+01,2.971865844726562500e+02,2.956490173339843750e+02,2.971467285156250000e+02
9.972214843749999602e+01,2.973222045898437500e+02,2.970429687500000000e+02,2.964790344238281250e+02
9.963179687500000625e+01,2.978368225097656250e+02,2.976983947753906250e+02,2.961903686523437500e+02
9.971556250000000432e+01,2.983712768554687500e+02,2.983266296386718750e+02,2.964583435058593750e+02
9.980310156250000375e+01,2.985697631835937500e+02,2.984809265136718750e+02,2.967052917480468750e+02
9.989159374999999841e+01,2.988344116210937500e+02,2.982557373046875000e+02,2.975459594726562500e+02
9.987501562500000318e+01,2.988001403808593750e+02,2.980108337402343750e+02,2.981753234863281250e+02
9.982009374999999807e+01,2.985292358398437500e+02,2.978306274414062500e+02,2.985833740234375000e+02
9.987217968749999386e+01,2.984824829101562500e+02,2.968900756835937500e+02,2.989862976074218750e+02
9.981649218750000330e+01,2.982583007812500000e+02,2.963981018066406250e+02,2.989328308105468750e+02
9.983528906249999579e+01,2.983236389160156250e+02,2.964113159179687500e+02,2.986393737792968750e+02
9.968502343750000705e+01,2.981784362792968750e+02,2.965461120605468750e+02,2.980232849121093750e+02
9.971588281249999852e+01,2.981600036621093750e+02,2.969407348632812500e+02,2.972169189453125000e+02
9.973789062500000568e+01,2.982940979003906250e+02,2.975823364257812500e+02,2.965853576660156250e+02
9.968972656249999886e+01,2.984656066894531250e+02,2.983044433593750000e+02,2.962701110839843750e+02
9.976210937499999432e+01,2.986710510253906250e+02,2.986230773925781250e+02,2.964823913574218750e+02
9.985192968750000375e+01,2.990448303222656250e+02,2.982789916992187500e+02,2.968172607421875000e+02
9.976804687499999602e+01,2.989118347167968750e+02,2.978296813964843750e+02,2.976325073242187500e+02
9.981237500000000296e+01,2.986591491699218750e+02,2.969295959472656250e+02,2.983690185546875000e+02
9.985916406249999966e+01,2.983423461914062500e+02,2.957008056640625000e+02,2.984710693359375000e+02
9.981695312499999773e+01,2.981358032226562500e+02,2.951417236328125000e+02,2.988599548339843750e+02
9.981191406249999432e+01,2.981132202148437500e+02,2.949180908203125000e+02,2.991083984375000000e+02
9.971651562499999955e+01,2.980567626953125000e+02,2.951716308593750000e+02,2.991710510253906250e+02
9.963066406250000284e+01,2.976956481933593750e+02,2.950629272460937500e+02,2.986331481933593750e+02
9.975544531250000091e+01,2.977860107421875000e+02,2.959086608886718750e+02,2.978562316894531250e+02
9.976853124999999523e+01,2.981669921875000000e+02,2.971390380859375000e+02,2.967166442871093750e+02
9.984728906249999625e+01,2.984129028320312500e+02,2.982957458496093750e+02,2.966046447753906250e+02
9.973905468750000125e+01,2.986281433105468750e+02,2.988855285644531250e+02,2.967230529785156250e+02
9.978886718750000284e+01,2.989262695312500000e+02,2.990653076171875000e+02,2.971959838867187500e+02
9.989484375000000682e+01,2.989142150878906250e+02,2.986000366210937500e+02,2.977691040039062500e+02
9.981471093749999568e+01,2.990247497558593750e+02,2.977764282226562500e+02,2.981216125488281250e+02
9.988974218750000489e+01,2.983966369628906250e+02,2.969129943847656250e+02,2.984724121093750000e+02
9.981274218750000671e+01,2.982369384765625000e+02,2.963486022949218750e+02,2.988509216308593750e+02
9.987998437500000648e+01,2.980765686035156250e+02,2.960439453125000000e+02,2.993471069335937500e+02
9.979765625000000284e+01,2.978671569824218750e+02,2.956690368652343750e+02,2.990432128906250000e+02
9.973427343749999352e+01,2.978563842773437500e+02,2.961442565917968750e+02,2.985728759765625000e+02
9.972874218750000352e+01,2.979139709472656250e+02,2.964880981445312500e+02,2.975602111816406250e+02
9.962613281250000341e+01,2.980133666992187500e+02,2.970991821289062500e+02,2.969934997558593750e+02
9.976612500000000239e+01,2.981002502441406250e+02,2.976803894042968750e+02,2.963635864257812500e+02
9.974184375000000102e+01,2.985884399414062500e+02,2.982755737304687500e+02,2.963202209472656250e+02
9.972878906249999886e+01,2.987807922363281250e+02,2.973051147460937500e+02,2.966114501953125000e+02
9.969628906250000000e+01,2.986711425781250000e+02,2.965820312500000000e+02,2.972647094726562500e+02
9.978453125000000057e+01,2.981897888183593750e+02,2.957001342773437500e+02,2.975951232910156250e+02
9.975635937500000239e+01,2.977981262207031250e+02,2.950426330566406250e+02,2.976937561035156250e+02
9.976380468749999864e+01,2.974804992675781250e+02,2.946458129882812500e+02,2.981731567382812500e+02
9.980070312499999829e+01,2.973722229003906250e+02,2.943951416015625000e+02,2.983989257812500000e+02
9.979257812500000568e+01,2.972553100585937500e+02,2.941554565429687500e+02,2.985269775390625000e+02
9.972713281250000250e+01,2.971542968750000000e+02,2.945956115722656250e+02,2.977774658203125000e+02
9.955756250000000307e+01,2.970679016113281250e+02,2.953108825683593750e+02,2.971516113281250000e+02
9.980373437500000477e+01,2.974367065429687500e+02,2.968053894042968750e+02,2.970293884277343750e+02
9.954883593750000159e+01,2.978493957519531250e+02,2.979046325683593750e+02,2.962299804687500000e+02
9.968910937500000102e+01,2.982009887695312500e+02,2.983219604492187500e+02,2.962714843750000000e+02
9.969767968749999909e+01,2.985067443847656250e+02,2.980051574707031250e+02,2.966730041503906250e+02
9.971752343750000591e+01,2.984477233886718750e+02,2.970161743164062500e+02,2.972648925781250000e+02
9.977736718750000477e+01,2.982567749023437500e+02,2.960771484375000000e+02,2.978676147460937500e+02
9.981704687500000261e+01,2.978695373535156250e+02,2.955673522949218750e+02,2.984215393066406250e+02
9.978590624999999648e+01,2.974476928710937500e+02,2.950458068847656250e+02,2.988750000000000000e+02
9.975807031249999568e+01,2.971064453125000000e+02,2.946678771972656250e+02,2.990280456542968750e+02
9.974178125000000250e+01,2.966559448242187500e+02,2.942765502929687500e+02,2.991505737304687500e+02
9.958539062500000227e+01,2.965404052734375000e+02,2.944770202636718750e+02,2.987379455566406250e+02
9.963357812499999966e+01,2.968273620605468750e+02,2.951197204589843750e+02,2.977976989746093750e+02
9.952761718749999886e+01,2.971918029785156250e+02,2.961771850585937500e+02,2.972838134765625000e+02
9.961364843750000375e+01,2.978730468750000000e+02,2.976540832519531250e+02,2.961869201660156250e+02
9.968375781250000500e+01,2.983269042968750000e+02,2.985136108398437500e+02,2.964945983886718750e+02
9.964589062500000693e+01,2.985323486328125000e+02,2.984305114746093750e+02,2.967698364257812500e+02
9.971685937499999852e+01,2.984691772460937500e+02,2.976569213867187500e+02,2.970296936035156250e+02
9.978332812499999704e+01,2.982857971191406250e+02,2.968662109375000000e+02,2.973503723144531250e+02
9.980329687500000091e+01,2.979020996093750000e+02,2.962297058105468750e+02,2.979203796386718750e+02
9.975802343750000034e+01,2.974476318359375000e+02,2.955230407714843750e+02,2.983800048828125000e+02
9.977939843750000648e+01,2.974533996582031250e+02,2.950821533203125000e+02,2.987389526367187500e+02
9.975131249999999739e+01,2.974655456542968750e+02,2.948738098144531250e+02,2.987572631835937500e+02
9.966510156249999852e+01,2.975632629394531250e+02,2.949820556640625000e+02,2.983382568359375000e+02
9.957381250000000250e+01,2.978245849609375000e+02,2.956783752441406250e+02,2.974801330566406250e+02
9.964480468749999886e+01,2.979772644042968750e+02,2.969011840820312500e+02,2.964441528320312500e+02
9.966829687499999579e+01,2.985915832519531250e+02,2.983913879394531250e+02,2.960221252441406250e+02
9.977795312499999625e+01,2.987837829589843750e+02,2.990286865234375000e+02,2.964886779785156250e+02
9.977865624999999739e+01,2.990816040039062500e+02,2.993339843750000000e+02,2.965132446289062500e+02
9.980859375000000000e+01,2.993098449707031250e+02,2.993213806152343750e+02,2.972692871093750000e+02
9.984288281249999386e+01,2.991806640625000000e+02,2.986549377441406250e+02,2.979928588867187500e+02
9.976610156249999761e+01,2.989530334472656250e+02,2.979092712402343750e+02,2.981054687500000000e+02
9.974496093749999659e+01,2.987850036621093750e+02,2.971799926757812500e+02,2.986641540527343750e+02
9.983008593750000159e+01,2.986056823730468750e+02,2.966145629882812500e+02,2.990571899414062500e+02
9.982385156249999625e+01,2.984302062988281250e+02,2.963460388183593750e+02,2.987053833007812500e+02
9.976660937500000159e+01,2.988499755859375000e+02,2.969633483886718750e+02,2.983272399902343750e+02
9.967606250000000045e+01,2.988095703125000000e+02,2.974147644042968750e+02,2.974534912109375000e+02
9.987139843750000523e+01,2.991612548828125000e+02,2.980761718750000000e+02,2.971779785156250000e+02
9.987091406250000603e+01,2.992453308105468750e+02,2.989260559082031250e+02,2.971416625976562500e+02
9.978353124999999579e+01,2.992198791503906250e+02,2.994371337890625000e+02,2.973233032226562500e+02
9.974957031249999773e+01,2.994451599121093750e+02,2.994410705566406250e+02,2.975853271484375000e+02
9.972880468750000205e+01,2.992321777343750000e+02,2.985037841796875000e+02,2.977571716308593750e+02
9.974817968749999864e+01,2.988764953613281250e+02,2.976235656738281250e+02,2.985345153808593750e+02
9.981135156249999341e+01,2.985675659179687500e+02,2.970092163085937500e+02,2.986737670898437500e+02
9.974995312500000466e+01,2.983216247558593750e+02,2.960742797851562500e+02,2.989898071289062500e+02
