99.5615234375,297.779479980469,297.654083251953,296.223724365234
99.5950859375,297.1708984375,296.348602294922,296.53271484375
99.749953125,297.329498291016,296.989471435547,296.907287597656
99.814953125,297.984039306641,297.298034667969,297.406707763672
99.852859375,298.785003662109,297.837738037109,297.585327148438
99.85259375,298.93798828125,296.883972167969,297.545959472656
99.8236796875,298.760772705078,296.395751953125,298.653259277344
99.8113515625,298.958557128906,296.348663330078,299.298461914062
99.8538359375,298.398162841797,296.700103759766,298.830139160156
99.7868359375,298.800140380859,296.857238769531,299.053741455078
99.7721015625,298.958068847656,297.479034423828,298.466186523438
99.695953125,298.9736328125,298.726531982422,297.619903564453
99.7789453125,299.385192871094,298.788208007812,297.270477294922
99.766609375,299.211181640625,298.724243164062,296.654510498047
99.908046875,299.144897460938,298.780090332031,296.22998046875
99.7390546875,298.558715820312,299.480255126953,296.303314208984
99.85434375,298.671142578125,298.071807861328,297.407806396484
99.7796328125,297.668182373047,295.478576660156,297.911865234375
99.7694609375,297.421325683594,294.813262939453,298.919738769531
99.7319765625,297.255310058594,294.941955566406,299.035308837891
99.77440625,297.333129882812,294.765686035156,299.160430908203
99.7661015625,297.476135253906,295.681549072266,298.572875976562
99.7590390625,297.793212890625,296.346038818359,297.983642578125
99.6819765625,298.228271484375,296.570404052734,297.274322509766
99.6777421875,298.137145996094,296.078002929688,297.078369140625
99.657453125,297.379211425781,296.902465820312,296.891418457031
99.615453125,297.193664550781,297.130676269531,296.443664550781
99.648796875,297.550262451172,297.327514648438,296.759185791016
99.77646875,297.859985351562,296.330505371094,297.540557861328
99.765703125,297.595153808594,295.649017333984,298.258087158203
100.018625,297.985382080078,296.074279785156,298.82373046875
99.93,298.577728271484,295.800750732422,299.479064941406
99.8505390625,298.721588134766,296.315277099609,299.351715087891
99.869171875,298.581085205078,296.991302490234,298.765197753906
99.744203125,298.914215087891,296.8671875,298.708190917969
99.6962890625,298.925964355469,297.579620361328,297.953979492188
99.6333828125,298.953033447266,298.162109375,296.541748046875
99.803296875,298.8095703125,297.8037109375,296.749969482422
99.8536015625,298.438385009766,298.926055908203,296.723388671875
99.74684375,298.482482910156,298.745483398438,296.519836425781
99.904015625,298.809265136719,298.528167724609,297.315216064453
99.8659296875,299.092956542969,296.889831542969,297.777465820312
99.853109375,299.026092529297,296.602142333984,298.578704833984
99.9360625,298.62353515625,296.592163085938,298.932830810547
99.831078125,298.355377197266,296.225860595703,298.738952636719
99.8325859375,298.349273681641,296.391540527344,298.712921142578
99.8100703125,298.345855712891,296.411315917969,298.338012695312
99.7685703125,298.599884033203,297.117401123047,297.752502441406
99.672953125,298.568756103516,298.343078613281,296.884399414062
99.7736328125,298.670806884766,297.760192871094,296.938201904297
99.8918828125,298.633819580078,297.756622314453,296.993835449219
99.7942265625,298.505187988281,298.905578613281,296.676513671875
99.7926953125,298.635101318359,298.014953613281,297.345642089844
99.84325,298.358093261719,296.296661376953,298.023284912109
99.8428828125,298.277069091797,295.420318603516,298.753082275391
99.83853125,297.773040771484,295.097564697266,299.523284912109
99.838859375,297.619293212891,294.997680664062,299.588348388672
99.839859375,297.702789306641,295.553771972656,299.233825683594
99.717515625,297.794860839844,295.716705322266,298.960296630859
99.6117109375,297.447631835938,295.567352294922,298.286865234375
99.535203125,297.486541748047,296.874572753906,297.260406494141
99.631796875,297.853637695312,297.956939697266,296.190368652344
99.602828125,297.810821533203,297.921813964844,296.554962158203
99.6834453125,297.871246337891,298.275573730469,296.52490234375
99.7406640625,298.026153564453,296.942413330078,297.179534912109
99.6994765625,298.003387451172,295.470764160156,298.932403564453
99.8304609375,298.109436035156,295.135772705078,298.875305175781
99.8402265625,298.233581542969,295.232269287109,299.272674560547
99.8085390625,298.007141113281,295.669036865234,299.235687255859
99.7334921875,298.005828857422,295.645782470703,299.191253662109
99.745984375,298.0185546875,296.009429931641,298.452239990234
99.6498828125,297.854827880859,296.367156982422,297.539184570312
99.6770234375,298.416076660156,298.480926513672,296.807983398438
99.768046875,298.567565917969,298.786804199219,296.488677978516
99.7909921875,298.569763183594,297.250701904297,296.716644287109
99.74184375,298.594909667969,298.773590087891,296.808990478516
99.811015625,298.662506103516,297.698394775391,297.610870361328
99.801796875,298.514923095703,296.225646972656,298.255950927734
99.779265625,297.820861816406,294.98828125,298.737945556641
99.924625,297.714019775391,295.273132324219,299.329956054688
99.8165546875,297.826049804688,295.269470214844,299.220336914062
99.72721875,297.695648193359,295.386932373047,298.849670410156
99.6269765625,297.573425292969,294.982055664062,298.473175048828
99.711453125,298.198181152344,296.540069580078,297.776336669922
99.5802578125,297.798126220703,297.256195068359,296.56787109375
99.681671875,298.072509765625,298.005157470703,296.501342773438
99.6733046875,297.886413574219,298.209655761719,296.494598388672
99.803734375,298.380584716797,297.354644775391,297.269287109375
99.80859375,298.804962158203,297.807830810547,297.611724853516
99.839328125,298.92626953125,296.699676513672,298.271392822266
99.9510234375,298.950469970703,295.971252441406,299.1083984375
99.8433359375,298.716735839844,295.504760742188,299.980346679688
99.78353125,298.247650146484,295.555206298828,300.277557373047
99.7679609375,298.610443115234,296.744201660156,299.020629882812
99.7288046875,298.739990234375,296.896514892578,298.679290771484
99.7287421875,298.935668945312,297.887023925781,298.024078369141
99.681,298.980682373047,298.181060791016,297.264709472656
99.82378125,299.450439453125,298.161163330078,296.825073242188
99.8454140625,299.405609130859,299.048919677734,296.758087158203
99.7985703125,299.4169921875,299.333984375,296.771362304688
99.9303125,299.283843994141,298.633239746094,297.384124755859
99.8553046875,299.948516845703,297.877136230469,297.968963623047
99.9420390625,300.075531005859,297.692779541016,298.522521972656
99.926609375,299.472076416016,298.885528564453,299.028045654297
100.137375,299.807403564453,298.660858154297,299.867492675781
100.03709375,300.123901367188,298.682098388672,299.227752685547
99.9448984375,300.3017578125,299.117004394531,298.300476074219
99.9003984375,300.242279052734,299.997161865234,298.298217773438
100.014671875,300.223968505859,300.027893066406,297.560211181641
100.10125,300.730346679688,299.990936279297,296.830108642578
99.933234375,299.854156494141,299.322631835938,297.180541992188
99.884421875,299.723510742188,299.456115722656,296.946868896484
99.910640625,299.291961669922,299.006958007812,297.908508300781
99.8476953125,299.180725097656,297.115600585938,298.075988769531
99.8276328125,298.098663330078,295.944702148438,298.778900146484
99.825421875,297.505645751953,295.012054443359,299.692138671875
99.8321640625,297.372222900391,295.903350830078,299.939544677734
99.7323984375,297.230895996094,295.218200683594,299.818786621094
99.701921875,297.364105224609,295.042633056641,298.772064208984
99.5859765625,297.253662109375,295.323181152344,297.992858886719
99.5276171875,296.655944824219,294.888061523438,297.723907470703
99.633578125,296.447967529297,295.608917236328,297.406066894531
99.61871875,296.880249023438,296.8662109375,296.744506835938
99.8932578125,297.406646728516,297.087158203125,297.252349853516
99.801375,297.710113525391,297.039581298828,297.713439941406
99.8721796875,297.625305175781,295.678375244141,297.970947265625
99.877921875,298.321624755859,295.933227539062,298.440032958984
99.959734375,298.532348632812,295.673828125,299.158905029297
99.9293984375,298.345977783203,296.080139160156,299.281585693359
99.8003203125,298.354187011719,297.236389160156,298.839111328125
99.783328125,298.580291748047,296.929595947266,298.375793457031
99.7207421875,298.790344238281,296.878479003906,297.980438232422
99.7143828125,298.667633056641,296.912994384766,297.343902587891
99.6649921875,297.864074707031,297.623565673828,296.565277099609
99.7904375,298.075653076172,298.422302246094,296.342254638672
99.7158828125,298.323638916016,298.47412109375,296.344909667969
99.830359375,298.553497314453,296.733703613281,297.61962890625
99.8367578125,298.579620361328,296.27001953125,298.069152832031
99.8283359375,298.412902832031,296.174530029297,298.6494140625
99.8415859375,298.583709716797,296.312164306641,299.080230712891
99.8389375,298.594604492188,296.721435546875,299.199859619141
99.8531015625,298.532745361328,296.522521972656,299.076049804688
99.8624921875,298.584289550781,297.077941894531,298.262298583984
99.840640625,299.200103759766,298.174255371094,297.856231689453
99.77728125,299.393676757812,298.361907958984,297.152130126953
99.87696875,299.448333740234,298.527374267578,297.146728515625
99.9027890625,299.221801757812,299.160736083984,297.191345214844
99.8360078125,299.493621826172,299.791320800781,297.214935302734
99.850046875,299.536254882812,299.007263183594,297.867614746094
99.84659375,299.567749023438,296.490875244141,298.386138916016
99.887234375,299.139343261719,296.177185058594,299.351257324219
99.9128125,298.342346191406,295.923004150391,299.623321533203
99.8519296875,297.902099609375,295.617492675781,299.602569580078
99.8155390625,298.253692626953,296.614562988281,299.235626220703
99.800703125,298.588439941406,297.004302978516,298.463653564453
99.6575859375,298.626983642578,297.250732421875,298.274566650391
99.7411171875,298.940734863281,297.656921386719,297.355621337891
99.7715390625,298.373321533203,297.576873779297,296.977508544922
99.6825234375,298.236938476562,298.321960449219,296.625396728516
99.7219140625,298.326782226562,298.391387939453,296.733734130859
99.8097578125,298.8583984375,297.154541015625,297.693756103516
99.7609453125,298.443664550781,296.008239746094,298.490539550781
99.9030390625,298.279235839844,295.652893066406,299.150207519531
99.8591640625,298.277801513672,295.796295166016,299.277648925781
99.8978125,298.633728027344,296.378723144531,300.010223388672
99.829203125,298.529235839844,296.831939697266,299.000701904297
99.7462890625,298.904388427734,297.511016845703,298.557830810547
99.818546875,299.196655273438,298.272857666016,298.089935302734
99.8069765625,299.374694824219,297.747711181641,297.272766113281
99.8438359375,299.249176025391,298.284942626953,297.367828369141
99.7869453125,299.099090576172,299.441070556641,296.931457519531
99.743390625,299.058166503906,299.824249267578,296.751007080078
99.8725859375,299.302459716797,298.151397705078,297.666442871094
99.850890625,298.960357666016,296.78662109375,298.083953857422
99.80246875,299.113372802734,295.810638427734,299.347106933594
99.8952734375,298.555541992188,296.104125976562,299.569152832031
99.8563359375,298.568511962891,296.0439453125,299.699066162109
99.875015625,298.406646728516,296.866943359375,299.099884033203
99.801125,298.866302490234,296.877716064453,298.633148193359
99.8067890625,299.285247802734,298.277160644531,297.954010009766
99.716859375,299.153106689453,298.500640869141,297.414276123047
99.7888671875,298.968688964844,298.815979003906,296.847900390625
99.762109375,298.670562744141,298.578308105469,296.833038330078
99.7081328125,298.403747558594,298.878051757812,296.715515136719
99.7495703125,298.256774902344,296.6142578125,297.507202148438
99.724640625,297.697326660156,295.141723632812,298.432342529297
99.78453125,297.067901611328,294.601928710938,298.749938964844
99.7134140625,296.739440917969,294.155456542969,298.939788818359
99.7394453125,296.987182617188,294.595611572266,299.028930664062
99.77875,297.453399658203,295.007751464844,298.761627197266
99.6306640625,297.375396728516,294.955444335938,298.333587646484
99.5488359375,297.131103515625,295.506713867188,297.739807128906
99.582953125,297.318206787109,295.965209960938,296.713317871094
99.6554375,297.562255859375,297.301361083984,296.482391357422
99.597046875,297.012481689453,297.402191162109,296.197998046875
99.829234375,297.708404541016,297.794769287109,296.896392822266
99.800421875,298.364959716797,297.566375732422,297.216918945312
99.8483359375,298.465606689453,296.615051269531,297.600524902344
99.8521015625,298.71484375,296.304565429688,298.282501220703
99.89953125,298.506958007812,296.531616210938,298.380004882812
99.911828125,298.427398681641,297.502258300781,298.376129150391
99.8640859375,298.469177246094,297.099182128906,298.421539306641
